Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
7,100120,100109,100123,100102,99012.8
12,100280,100313,100328,100305,99218.4
8,100800,100752,100731,100737,99629.5
4,100950,100955,100936,100941,99835.1
3,101190,101158,101141,101145,100041
6,101390,101361,101346,101349,100246
9,101620,101563,101550,101553,100452
2,101800,101766,101755,101757,100657
10,101800,101969,101960,101961,100863
1,102150,102171,102165,102165,101068
5,102320,102374,102369,102369,101274
7,102530,102577,102574,102573,101480
11,102710,102779,102779,102777,101685
12,102960,102982,102984,102981,101891
4,103280,103185,103189,103185,102096
8,103440,103388,103393,103389,102302
3,103630,103590,103598,103593,102507
9,103850,103793,103803,103797,102713
6,104060,103996,104008,104002,102918
10,104070,104198,104212,104206,103124
2,104380,104401,104417,104410,103330
5,104640,104604,104622,104614,103535
1,104840,104806,104827,104818,103741
11,104990,105009,105031,105022,103946
7,105160,105212,105236,105226,104152
12,105440,105415,105441,105430,104357
8,105890,105868,105857,105872,104768
4,106120,106072,106061,106076,104974
9,106310,106276,106266,106280,105180
3,106520,106480,106471,106484,105385
10,106640,106684,106676,106688,105591
6,106910,106888,106881,106892,105796
5,107110,107092,107086,107096,106002
2,107310,107296,107291,107300,106207
11,107470,107501,107496,107504,106413
1,107690,107705,107701,107708,106618
7,107860,107909,107905,107912,106824
12,108110,108113,108110,108116,107030
8,108300,108317,108315,108320,107235
9,108550,108521,108520,108524,107441
4,108750,108725,108725,108728,107646
10,108890,108929,108930,108932,107852
3,109050,109134,109135,109136,108057
5,109320,109338,109340,109340,108263
6,109530,109542,109545,109544,108468
11,109740,109746,109749,109748,108674
2,110000,109950,109954,109952,108880
7,110160,110154,110159,110156,109085
1,110440,110358,110364,110360,109291
12,110560,110562,110569,110564,109496
9,111000,110994,110978,110990,109907
8,111240,111197,111183,111194,110113
4,111390,111401,111388,111398,110318
3,111620,111605,111593,111601,110524
10,111750,111809,111798,111805,110730
6,111960,112013,112003,112009,110935
5,112110,112217,112208,112213,111141
