Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
2,92230,92217.5,92231.9,92217.1,91937.9
6,92420,92429.8,92446.4,92429.3,92152.6
3,92660,92642.2,92660.9,92641.6,92367.3
4,92910,92854.5,92875.4,92853.9,92582
12,93050,93066.9,93089.9,93066.2,92796.7
7,93540,93533.2,93516.3,93549,93226.1
9,93820,93745.7,93730.6,93760.6,93440.8
5,94030,93958.2,93945,93972.1,93655.4
11,94170,94170.7,94159.3,94183.6,93870.1
1,94340,94383.2,94373.6,94395.2,94084.8
10,94590,94595.7,94587.9,94606.7,94299.5
2,94840,94808.2,94802.2,94818.2,94514.2
8,94940,95020.7,95016.6,95029.8,94728.9
3,95140,95233.2,95230.9,95241.3,94943.6
6,95390,95445.7,95445.2,95452.8,95158.3
4,95670,95658.3,95659.5,95664.4,95373
12,95840,95870.8,95873.8,95875.9,95587.7
7,96100,96083.3,96088.2,96087.4,95802.4
5,96420,96295.8,96302.5,96299,96017.1
9,96560,96508.3,96516.8,96510.5,96231.8
1,96830,96720.8,96731.1,96722,96446.5
11,96970,96933.3,96945.4,96933.6,96661.2
2,97230,97145.8,97159.8,97145.1,96875.9
10,97430,97358.3,97374.1,97356.6,97090.6
3,97580,97570.8,97588.4,97568.2,97305.3
8,97690,97783.3,97802.7,97779.7,97520
4,97940,97995.8,98017,97991.2,97734.7
6,98150,98208.3,98231.4,98202.8,97949.4
12,98350,98420.8,98445.7,98414.3,98164.1
5,98840,98874.9,98848.7,98881.8,98593.5
7,99130,99084.8,99062.2,99091.2,98808.2
1,99280,99294.6,99275.6,99300.5,99022.9
9,99580,99504.5,99489.1,99509.8,99237.6
2,99780,99714.3,99702.5,99719.2,99452.3
11,99860,99924.2,99916,99928.5,99667
3,100000,100134,100129,100138,99881.7
10,100340,100344,100343,100347,100096
4,100580,100554,100556,100556,100311
8,100770,100764,100770,100766,100526
6,100940,100973,100983,100975,100740
12,101200,101183,101197,101184,100955
5,101460,101393,101410,101394,101170
1,101630,101603,101623,101603,101385
7,101950,101813,101837,101813,101599
2,102160,102023,102050,102022,101814
9,102200,102232,102264,102231,102029
3,102360,102442,102477,102441,102243
11,102560,102652,102691,102650,102458
4,102840,102862,102904,102859,102673
10,103020,103072,103118,103069,102887
6,103260,103282,103331,103278,103102
8,103510,103492,103544,103487,103317
12,103690,103701,103758,103697,103531
1,103970,104144,104132,104130,103961
5,104340,104353,104344,104339,104176
7,104690,104561,104556,104548,104390
9,104900,104769,104768,104757,104605
2,105010,104977,104980,104966,104820
11,105120,105185,105192,105176,105034
3,105230,105393,105404,105385,105249
10,105550,105602,105615,105594,105464
4,105790,105810,105827,105803,105678
8,106000,106018,106039,106012,105893
6,106230,106226,106251,106221,106108
12,106430,106434,106463,106430,106323
1,106720,106642,106675,106640,106537
7,106880,106850,106887,106849,106752
5,107210,107059,107098,107058,106967
2,107380,107267,107310,107267,107181
9,107470,107475,107522,107476,107396
3,107620,107683,107734,107685,107611
11,107820,107891,107946,107894,107825
4,108050,108099,108158,108104,108040
10,108240,108308,108370,108313,108255
6,108490,108516,108581,108522,108470
8,108720,108724,108793,108731,108684
12,108980,108932,109005,108940,108899
7,109430,109423,109412,109404,109328
1,109750,109632,109623,109615,109543
5,109960,109840,109834,109826,109758
9,110160,110049,110045,110037,109972
2,110350,110258,110256,110249,110187
11,110400,110466,110468,110460,110402
3,110520,110675,110679,110671,110616
10,110810,110883,110890,110882,110831
4,111020,111092,111101,111094,111046
8,111310,111300,111312,111305,111261
6,111460,111509,111524,111516,111475
12,111690,111718,111735,111727,111690
7,111980,111926,111946,111939,111905
5,112280,112135,112157,112150,112119
1,112520,112343,112368,112361,112334
9,112740,112552,112579,112572,112549
2,112750,112760,112791,112784,112763
3,112920,112969,113002,112995,112978
11,113150,113177,113213,113206,113193
4,113300,113386,113424,113417,113408
10,113520,113595,113635,113628,113622
6,113800,113803,113847,113840,113837
8,114000,114012,114058,114051,114052
12,114170,114220,114269,114262,114266
5,114700,114738,114722,114744,114696
7,115030,114950,114934,114956,114910
2,115240,115161,115146,115169,115125
1,115530,115372,115358,115381,115340
9,115750,115584,115570,115593,115555
3,115790,115795,115782,115805,115769
4,116050,116006,115994,116017,115984
11,116150,116218,116206,116230,116199
6,116350,116429,116418,116442,116413
